genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Staphylococcus haemolyticus 7068_7_42,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_43,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,ciprofloxacin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,fusidic acid,Intermediate,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,gentamicin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_44,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,fusidic acid,Intermediate,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_45,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_46,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_47,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,tetracycline,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_48,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_49,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,trimethoprim,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_5,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_51,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_52,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_53,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_53,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_53,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_53,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_54,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_55,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,fusidic acid,Intermediate,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_56,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,fusidic acid,Intermediate,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_57,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_58,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_59,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,trimethoprim,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_6,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_61,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_62,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,tetracycline,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_63,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,ciprofloxacin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,fusidic acid,Intermediate,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,gentamicin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_64,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_65,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,ciprofloxacin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,daptomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,erythromycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,gentamicin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_66,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_67,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,fosfomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,fusidic acid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,trimethoprim,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_7,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
