genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,ciprofloxacin,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864932,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,ciprofloxacin,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,ciprofloxacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,ciprofloxacin,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,piperacillin/tazobactam,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,tobramycin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,ciprofloxacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,gentamicin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,piperacillin/tazobactam,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,tobramycin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864937,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,cefoxitin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,ciprofloxacin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,piperacillin/tazobactam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,tigecycline,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864940,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,cefoxitin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,ciprofloxacin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,piperacillin/tazobactam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,tigecycline,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,ciprofloxacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,piperacillin/tazobactam,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864944,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,ciprofloxacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,ciprofloxacin,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864946,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,amikacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,amoxicillin/clavulanic acid,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,ampicillin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,aztreonam,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,cefepime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,cefotaxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,cefoxitin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,ceftazidime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,cefuroxime,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,ciprofloxacin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,ertapenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,gentamicin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,meropenem,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,piperacillin/tazobactam,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,tigecycline,Intermediate,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,tobramycin,Susceptible,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864947,1463164,trimethoprim/sulfamethoxazole,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain KPCRETH06,1463164,ertapenem,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain KPCTRSRTH03,1463164,colistin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain KPCTRSRTH04,1463164,colistin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain KPCTRSRTH05,1463164,colistin,Resistant,Klebsiella quasipneumoniae
Klebsiella quasipneumoniae subsp. similipneumoniae strain KPPSTH03,1463164,ceftriaxone,Resistant,Klebsiella quasipneumoniae
Leclercia adecarboxylata ERR7221456,83655,amikacin,Susceptible,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,amoxicillin/clavulanic acid,Resistant,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,ampicillin,Resistant,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,cefotaxime,Susceptible,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,cefoxitin,Intermediate,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,ertapenem,Resistant,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,gentamicin,Susceptible,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,meropenem,Susceptible,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,piperacillin/tazobactam,Resistant,Leclercia adecarboxylata
Leclercia adecarboxylata ERR7221456,83655,tobramycin,Susceptible,Leclercia adecarboxylata
Morganella morganii MGL_R2GC1,582,ampicillin,Resistant,Morganella morganii
